"Address","total_calls","first_call","last_call","Zip","median_age"
"6012 CHARLOTTE PIKE",2,2021-06-15,2024-10-04,37209,36.5
"605 BELL TRACE CIR",2,2022-08-16,2022-10-04,37013,33
"6050 DANA WAY",2,2021-04-14,2024-03-18,37013,24
"608 BENTON AVE",2,2025-05-09,2025-05-11,37204,25.5
"608 BLUE LAKE TRL",2,2025-02-07,2025-08-30,37013,18
"608 MCGAVOCK PIKE",2,2025-03-03,2025-07-12,37214,37.5
"610 OLD HICKORY BLVD W",2,2021-04-07,2024-12-18,37115,37
"611 GARFIELD ST",2,2022-01-18,2024-07-02,37208,44
"611 STOCKELL ST",2,2022-06-21,2024-01-21,37207,26.5
"6113 PENNSYLVANIA AVE",2,2021-10-13,2021-10-14,37209,58
"6133 OBRIEN AVE",2,2022-12-22,2025-02-23,37209,30
"614 BENTON AVE",2,2024-09-20,2025-11-06,37204,47.5
"615 LENORE Street Apt 311",2,2024-03-01,2024-03-14,37210,NA
"615 S 5TH ST",2,2021-07-30,2021-08-29,37206,26
"616 BLUE LAKE TRL",2,2021-10-31,2022-08-16,37013,41
"617 KINGS WAY DR",2,2024-06-07,2024-08-27,37138,72
"617 MIDDLETON ST",2,2021-06-14,2022-05-27,37203,46.5
"617 OLD HICKORY BLVD",2,2021-03-14,2022-08-23,37209,33.5
"619 BLUE LAKE TRL",2,2024-02-13,2024-03-19,37013,24
"6202 LAREDO AVE",2,2024-01-21,2025-07-22,37209,38
"6206 MORROW RD",2,2022-03-17,2022-04-08,37209,23
"6208 LARAMIE AVE",2,2021-11-25,2022-06-04,37209,39
"621 HUNTINGTON RIDGE DR",2,2025-09-26,2025-10-03,37211,52
"622 MCGAVOCK PIKE",2,2021-03-24,2024-02-03,37214,NA
"622 SYLVAN ST",2,2021-06-17,2022-11-08,37206,28
"6229 ROBERTSON AVE",2,2022-09-28,2022-09-30,37209,27.5
"624 CHARLES E DAVIS BLVD",2,2022-08-23,2024-08-29,37210,33.5
"624 S 8TH ST",2,2022-01-19,2022-01-28,37206,34
"626 BENTON AVE",2,2021-08-13,2024-05-03,37204,20
"628 JAMES AVE",2,2021-02-17,2021-10-04,37209,40.5
"629 BALDWIN CT",2,2022-01-22,2022-05-24,37207,28
"629 E TRINITY LN",2,2021-01-14,2021-02-11,37207,26
"629 OLD HICKORY BLVD",2,2022-10-22,2025-09-15,37209,31
"630 S 7TH ST",2,2022-04-14,2022-08-06,37206,44.5
"630 SYLVAN ST",2,2022-08-18,2022-11-29,37206,40.5
"631 MAYVIEW DR",2,2022-11-06,2024-02-28,37115,25
"6317 CHARLOTTE PIKE",2,2021-10-09,2024-09-12,37209,47
"632 S 7TH ST",2,2021-09-09,2022-10-28,37206,NA
"636 CANNON ST",2,2021-02-10,2021-06-12,37210,25.5
"637 CRUTCHER ST",2,2021-07-26,2024-06-06,37206,32.5
"637 SYLVAN ST",2,2025-01-04,2025-12-07,37206,40
"639 JAMES AVE",2,2022-02-11,2024-08-29,37209,32
"639 LONGHUNTER CT",2,2022-05-04,2022-05-04,37217,48
"6412 NOLENSVILLE PIKE",2,2022-12-11,2025-12-02,37211,41
"6430 CHARLOTTE PIKE",2,2021-08-24,2022-09-15,37209,42
"645 DIVISION ST",2,2025-07-04,2025-12-16,37203,28
"645 HICKS RD",2,2022-04-11,2022-05-15,37221,33
"645 OLD HICKORY BLVD",2,2022-08-30,2024-07-14,37209,28.5
"6451 EATONS CREEK RD",2,2022-03-18,2025-03-12,37080,38.5
"6457 THUNDERBIRD DR",2,2021-02-26,2021-04-20,37209,36
"648 CLAIBORNE ST",2,2022-12-30,2024-01-13,37210,31
"6509 CHARLOTTE PIKE",2,2022-04-14,2022-05-08,37209,33.5
"656 COLICE JEANNE RD",2,2022-10-15,2024-08-25,37221,60.5
"6565 PREMIER DR",2,2022-04-29,2022-06-07,37209,35.5
"6597 CLARKSVILLE PIKE",2,2021-12-30,2022-11-07,37080,45
"660 LAFAYETTE ST",2,2022-04-17,2022-09-17,37203,44.5
"660 MYATT DR",2,2021-03-03,2024-09-02,37115,54
"661 S 6TH ST",2,2024-04-05,2024-04-07,37206,31
"6612 WILHUGH PL",2,2021-02-01,2022-05-11,37209,20
"6620 CHARLOTTE PIKE",2,2021-03-11,2024-11-06,37209,31.5
"6622 CHARLOTTE PIKE",2,2024-07-10,2025-05-19,37209,52
"6680 CHARLOTTE PIKE",2,2021-09-06,2024-06-05,37209,35
"6709 SONYA DR",2,2021-11-21,2022-11-16,37209,42
"675 HARDING PL",2,2021-07-25,2025-11-14,37211,71
"677 BELGIUM DR",2,2022-06-28,2022-10-01,37076,58
"685 LEWIS ST",2,2025-05-11,2025-05-31,37210,42
"692 ROWAN DR",2,2021-04-08,2024-04-01,37207,39
"6930 CHARLOTTE PIKE",2,2022-07-14,2022-12-07,37209,51
"6931 CHARLOTTE PIKE",2,2021-04-06,2021-08-13,37209,30
"6TH AVE N / COMMERCE ST",2,2022-11-03,2022-11-11,37219,39
"6TH AVE S & KOREAN VETERANS BLVD",2,2024-12-23,2024-12-24,NA,57
"6TH AVE S & PEABODY ST",2,2025-01-01,2025-05-26,37203,54
"6TH AVE S / DEMONBREUN ST",2,2021-07-22,2022-09-07,37203,30.5
"70 UNIVERSITY CT",2,2024-06-30,2025-02-28,37210,20.5
"700 3RD AVE S",2,2025-02-05,2025-08-17,37210,30.5
"700 DREXEL ST",2,2021-05-23,2022-10-24,37203,47
"700 E OLD HICKORY BLVD",2,2021-04-03,2025-10-28,37115,29.5
"700 GALLATIN PIKE N",2,2021-10-18,2025-06-19,37115,44
"700 KOREAN VETERANS BLVD",2,2022-04-13,2024-08-04,37203,40
"7004 CHARLOTTE PIKE",2,2021-12-31,2022-10-07,37209,37.5
"7008 CHARLOTTE PIKE",2,2021-10-12,2025-07-21,37209,26
"701 LEA AVE",2,2022-03-01,2024-07-26,37203,53.5
"702 STAR BLVD",2,2022-01-02,2022-01-17,37115,32
"703 32ND AVE N",2,2021-04-25,2022-08-09,37209,28
"703 RIVERGATE PKWY",2,2021-07-07,2024-10-20,37072,38
"7035 HIGHWAY 70 S",2,2022-04-06,2022-04-29,37221,42
"704 BERRY RD",2,2024-08-08,2025-08-15,37204,29.5
"704 GRIGGS PL",2,2021-04-16,2021-04-28,37217,20
"7040 HIGHWAY 70 S",2,2022-04-30,2025-12-05,37221,48
"705 ALBANY DR",2,2024-04-07,2024-05-15,37076,31
"706 CHURCH ST",2,2021-12-22,2025-02-01,37203,51.5
"709 BOWFIELD CT",2,2021-01-14,2021-03-29,37013,57
"709 N 12TH ST",2,2024-03-15,2024-03-19,37206,32.5
"709 RIVERGATE PKWY",2,2021-11-27,2022-09-18,37072,34.5
"7090 CHARLOTTE PIKE",2,2021-08-17,2025-03-08,37209,42
"710 JAMES ROBERTSON PKWY",2,2022-03-15,2022-09-21,37219,41.5
"7100 HIGHWAY 70 S",2,2021-09-17,2022-08-22,37221,28
"711 MARGARET ROBERTSON DR",2,2021-07-20,2022-01-28,37076,51
"711 UNION ST",2,2025-02-14,2025-07-19,37203,25
"7114 CENTENNIAL BLVD",2,2021-02-10,2022-01-02,37209,30
"713 28TH AVE N",2,2025-09-02,2025-12-01,37208,35.5
"713 32ND AVE N",2,2022-02-04,2024-10-07,37209,39
"7136 HARPER RD",2,2022-05-18,2024-11-18,37080,77
"714 DRUMMOND DR",2,2024-04-17,2024-04-17,37211,47
"716 LEWIS ST",2,2025-04-07,2025-09-21,37210,53
"717 25TH AVE N",2,2024-03-17,2024-03-18,37208,25
"719 NEILL AVE",2,2024-02-21,2024-05-20,37206,46
"7200 WHITES CREEK PIKE",2,2024-05-22,2025-03-23,37080,45
"7201 HIGHWAY 70 S",2,2022-02-05,2025-01-05,37221,44
"721 MADISON SQ",2,2022-12-21,2024-05-25,37115,49
"723 LENORE ST",2,2024-04-07,2025-09-05,37206,54
"725 BLUEWATER DR",2,2021-07-30,2022-10-03,37013,56.5
"7277 OLD HICKORY BLVD",2,2021-09-23,2025-11-12,37189,16
"730 HICKORY INDUSTRIAL DR",2,2021-08-13,2022-11-03,37138,61
"730 LEWIS ST",2,2021-05-31,2021-06-01,37210,39
"730 PATRICIA DR",2,2022-01-13,2022-01-13,37217,34
"730 SHADOWOOD DR",2,2021-02-22,2021-04-21,37205,42
"731 25TH AVE N",2,2021-02-24,2024-03-04,37208,24.5
"731 HARDING PL",2,2025-04-17,2025-07-24,37220,48.5
"735 MYATT DR",2,2021-04-02,2021-06-06,37115,58
"7351 MARONEY DR",2,2022-08-14,2022-08-25,37013,22
"740 NASHBORO BLVD",2,2021-12-06,2025-04-04,37013,32.5
"741 LINDEN GRN",2,2022-08-12,2024-09-20,37076,56.5
"7466 CABOT DR",2,2021-09-17,2021-12-15,37209,28
"749 STONE HEDGE DR",2,2025-10-28,2025-11-04,37138,21
"7490 CHARLOTTE PIKE",2,2022-07-27,2022-11-06,37209,33.5
"7494 CHARLOTTE PIKE",2,2021-12-12,2022-01-27,37209,34.5
"7501 OLD HARDING PIKE",2,2022-02-05,2022-09-03,37221,69
"7600 CABOT DR",2,2022-04-30,2024-03-20,37209,24.5
"761 OLD HICKORY BLVD",2,2021-06-11,2021-09-03,37027,22.5
"7624 HIGHWAY 70 S",2,2024-09-19,2024-12-29,37221,52
"7632 HIGHWAY 70 S",2,2021-09-25,2022-06-01,37221,84
"7642 OLD CHARLOTTE PIKE",2,2021-08-17,2022-03-21,37209,37
"7659 HIGHWAY 70 S",2,2021-02-11,2025-05-31,37221,26.5
"7663 HIGHWAY 70 S",2,2022-12-17,2025-05-09,37221,56.5
"7665 HIGHWAY 70 S",2,2021-04-01,2022-06-15,37221,30.5
"7670 HIGHWAY 70 S",2,2022-12-02,2024-10-24,37221,55.5
"7689 HIGHWAY 70 S",2,2024-05-28,2024-09-13,37221,67
"786 RIVERGATE PKWY",2,2022-04-24,2022-11-08,37072,29.5
"7TH AVE N / MADISON ST",2,2021-05-26,2021-08-11,37208,24
"7TH AVE S & LAFAYETTE ST",2,2024-04-30,2024-07-03,37203,32
"7TH AVE S / DREXEL ST",2,2021-05-23,2021-05-24,37203,58
"7TH AVE S / MIDDLETON ST",2,2022-01-31,2022-12-26,37203,46
"800 19TH AVE S",2,2025-03-22,2025-11-07,37203,32.5
"800 HARRISON ST",2,2024-03-07,2025-04-26,37208,49
"800 HARVEST GROVE DR",2,2024-12-26,2025-03-15,NA,25
"801 JEFFERSON ST",2,2021-07-25,2021-11-12,37208,27
"801 VINE ST",2,2021-01-08,2022-03-20,37203,NA
"8043 BIENVILLE DR",2,2021-12-02,2022-07-20,37211,40.5
"805 AIRWAYS CIR",2,2025-02-16,2025-02-24,37214,32
"805 DIVISION ST",2,2021-12-02,2024-09-04,37203,41
"805 LEA AVE",2,2022-04-01,2025-06-15,37203,NA
"806 DEW ST",2,2024-08-14,2024-08-16,37206,21
"808 SKYLINE RIDGE DR",2,2025-03-26,2025-07-20,37115,43.5
"8081 WHITES CREEK PIKE",2,2024-04-01,2024-04-17,37080,15
"809 EWING AVE",2,2022-01-27,2024-08-23,37203,55
"81 CLAIBORNE ST",2,2021-03-03,2025-07-20,37210,28
"81 VALERIA ST",2,2022-02-08,2024-07-12,37210,65
"812 HONEYSUCKLE RD",2,2021-02-20,2021-04-15,37204,19
"818 19TH AVE S",2,2022-04-24,2024-03-13,37203,29
"820 17TH AVE N",2,2022-05-19,2025-07-13,37203,41.5
"821 SAUSSY CT",2,2022-02-21,2025-07-03,37205,18
"821 SHELBY AVE",2,2025-01-05,2025-02-10,37206,52.5
"823 HAMILTON CROSSINGS",2,2021-09-09,2021-12-13,37013,44
"826 BURNETT RD",2,2021-12-19,2022-05-17,37138,58
"826 MAIN ST",2,2021-01-07,2021-08-11,37206,36.5
"826 MERIDIAN ST",2,2022-12-12,2024-09-27,37207,38
"83 ROBERTSON ST",2,2024-04-05,2024-07-14,37210,38
"830 S 7TH ST",2,2021-03-31,2021-06-01,37206,68
"8349 CUB CREEK RD",2,2021-02-12,2025-12-06,37209,36.5
"8353 HIGHWAY 100",2,2021-03-27,2022-08-14,37221,86
"836 BISHOPSGATE RD",2,2024-09-20,2025-09-03,37013,31.5
"836 DICKERSON PIKE",2,2021-03-10,2021-06-06,37207,52
"837 CLAIBORNE ST",2,2025-02-01,2025-02-01,37210,45.5
"839 GARFIELD ST",2,2022-09-21,2025-07-24,37208,40.5
"8411 CALLABEE WAY",2,2021-01-13,2022-03-22,37013,47.5
"845 BISHOPSGATE RD",2,2021-07-17,2021-07-25,37013,27
"85 VANDIVER DR",2,2021-05-03,2024-05-30,37115,27
"853 BELL RD",2,2021-05-03,2025-07-15,37013,30
"857 TODD PREIS DR",2,2021-08-15,2022-02-19,37221,43
"8664 POPLAR CREEK RD",2,2025-02-28,2025-03-11,37221,20
"869 W HILLWOOD DR",2,2024-02-13,2024-04-04,37205,24
"878 KIPLING DR",2,2021-04-08,2021-08-11,37217,23.5
"88 CHARLES E DAVIS BLVD",2,2021-03-13,2021-03-14,37210,29
"89 CARROLL ST",2,2022-05-10,2024-07-26,37210,41.5
"8945 SAWYER BROWN RD",2,2022-02-15,2024-04-10,37221,38.5
"8TH AVE S & BRADFORD AVE",2,2024-06-13,2025-09-18,37204,34
"8TH AVE S & BROADWAY",2,2024-09-01,2025-09-16,37203,NA
"8TH AVE S & DREXEL ST",2,2024-04-05,2024-08-13,37203,NA
"8TH AVE S / CLARK PL",2,2021-12-24,2022-06-24,37203,40.5
"8TH AVE S / DREXEL ST",2,2022-04-20,2022-07-02,37203,54.5
"900 BRITTANY PARK DR",2,2022-06-09,2024-06-16,37013,30
"900 JEFFERSON ST",2,2024-08-26,2025-01-30,37208,30
"901 28TH AVE N",2,2021-02-17,2024-11-22,37208,32
"901 BRYAN ST",2,2025-11-16,2025-12-27,37138,46
"901 CHEROKEE AVE",2,2024-05-21,2025-07-28,37207,28
"902 HAMBLEN DR",2,2021-11-08,2022-10-04,37115,33.5
"903 BLANK ST",2,2025-03-19,2025-06-09,37208,38
"906 28TH AVE N",2,2025-07-06,2025-08-22,37208,71
"908 CABERNET TRL",2,2024-02-21,2025-06-14,37013,48.5
"908 JOSEPH AVE",2,2022-03-07,2025-03-29,37207,37
"9102 MEADOWCREEK CIR",2,2021-02-06,2021-08-02,37072,20.5
"912 FOWLER ST",2,2024-11-30,2025-08-16,37138,43
"915 15TH AVE S",2,2022-05-19,2022-07-28,37212,36
"915 42ND AVE N",2,2022-11-04,2024-11-18,37209,18.5
"915 OLD HICKORY BLVD W",2,2022-03-05,2025-08-26,37115,40.5
"917 BLANK ST",2,2025-07-01,2025-07-31,37208,45
"917 RIVERGATE PKWY",2,2021-11-13,2025-07-20,37115,41.5
"917 SWINGING BRIDGE RD",2,2021-09-02,2021-10-21,37138,38.5
"920 OAKWELL FARMS LN",2,2025-10-06,2025-11-11,37076,35
"9222 SAWYER BROWN RD",2,2025-01-16,2025-04-24,37221,75
"923 KIPLING DR",2,2022-04-21,2022-06-02,37217,42
"925 3RD AVE N",2,2021-07-30,2022-05-21,37208,35
"925 LEBANON PIKE",2,2021-11-03,2025-08-14,37210,49
"927 GALLATIN AVE",2,2021-03-06,2021-08-31,37206,32
"927 WOODLAND ST",2,2024-04-14,2024-09-24,37206,31.5
"932 NEUHOFF LN",2,2024-04-25,2024-08-10,37205,33.5
"933 TAYLOR MERRITT CT",2,2021-01-25,2021-04-12,37209,53
"935 ALLEN RD",2,2025-01-01,2025-12-27,37214,31.5
"936 E TRINITY LN",2,2021-04-15,2022-04-27,37207,30
"936 RICHARDS RD",2,2021-09-19,2022-04-15,37013,57.5
"94 CASSIE BELL DR",2,2021-01-17,2021-09-24,37138,50.5
"94 UNIVERSITY CT",2,2021-10-16,2025-08-16,37210,39.5
"941 JEFFERSON ST",2,2022-11-27,2025-07-24,37208,41.5
"941 MAIN ST",2,2024-10-13,2025-11-22,37206,40
"944 RICHARDS RD",2,2022-09-27,2025-03-08,37013,38
"950 YOUNGS LN",2,2024-05-01,2025-07-24,37218,49
"951 14TH AVE N",2,2022-06-17,2022-09-24,37208,43
"951 BRITTANY PARK DR",2,2022-04-05,2025-03-23,37013,24.5
"955 RICHARDS RD",2,2021-11-24,2022-11-08,37013,36
"957 BLANK ST",2,2025-01-14,2025-07-18,37208,38
"966 CANNON ST",2,2021-09-18,2024-07-04,37210,58
"97 WHITE BRIDGE PIKE",2,2022-01-23,2024-03-30,37205,22
"971 MOUNTAIN VALLEY DR",2,2024-04-19,2024-10-09,37209,30.5
"973 CANNON ST",2,2022-05-30,2022-06-09,37210,29
"990 MURFREESBORO PIKE",2,2021-06-13,2024-06-06,37217,43
"ANDERSON LN / MYATT DR",2,2021-10-01,2022-01-14,37115,52.5
"ANNEX AVE / RIVER ROUGE DR",2,2021-12-23,2022-10-16,37209,42
"AVONDALE CIR & BRICK CHURCH PIKE",2,2024-07-05,2025-12-27,37207,27
"BELL RD & MT VIEW RD",2,2024-11-23,2025-08-02,37013,26.5
"BELL RD / EDGE O LAKE DR",2,2021-04-17,2021-12-31,37217,25
"BELL RD / HICKORY HOLLOW PKWY",2,2022-07-23,2022-11-22,37013,45
"BELL RD / MT VIEW RD",2,2021-01-25,2021-01-25,37013,39
"BLANK ST & HERMAN ST",2,2025-07-05,2025-09-22,37208,43
"BRANSFORD AVE & CRAIGHEAD ST",2,2024-02-22,2025-06-22,37204,31
"BRICK CHURCH PIKE / W TRINITY LN",2,2021-10-02,2022-03-04,37207,41.5
"BRILEY PKWY N / KNIGHTS OF COLUMBUS BLVD",2,2021-10-26,2022-03-12,37214,39
"BROADWAY & 4TH AVE N",2,2024-02-08,2025-01-26,37203,53
"BROADWAY / 4TH AVE N",2,2021-04-17,2021-07-02,37203,29.5
"BUCHANAN ST & 16TH AVE N",2,2024-05-09,2025-07-06,37208,48
"BUCHANAN ST & DR D B TODD JR BLVD",2,2025-01-31,2025-03-07,37208,59.5
"CHARLOTTE PIKE / DAVIDSON DR",2,2021-07-29,2021-09-05,37209,65
"CHURCH ST / 17TH AVE N",2,2021-05-30,2022-10-30,37203,30.5
"CLARKSVILLE PIKE & RAWLINGS RD",2,2025-09-12,2025-11-09,37080,44
"COMMERCE ST / 2ND AVE N",2,2021-04-23,2022-10-15,37201,26.5
"COUCHVILLE PIKE & ANDERSON RD",2,2024-09-09,2025-06-16,37217,50
"DEMONBREUN ST / 4TH AVE S",2,2021-08-22,2021-08-23,37201,NA
"DICKERSON PIKE / DOVERSIDE DR",2,2021-02-21,2022-06-04,37207,24
"DOVERSIDE DR / DICKERSON PIKE",2,2021-06-16,2022-02-11,37207,43
"DR D B TODD JR BLVD & JEFFERSON ST",2,2025-05-13,2025-09-08,37208,39.5
"DR D B TODD JR BLVD / JEFFERSON ST",2,2021-09-11,2022-07-11,37208,49.5
"EAST THOMPSON LN & MURFREESBORO PIKE",2,2024-05-20,2024-09-15,37217,NA
"ELM HILL PIKE / BRILEY PKWY N",2,2021-02-10,2021-07-07,37214,37.5
"EXIT 196 I40 E",2,2024-08-02,2025-05-14,37221,42
"EXIT 209B I40 W",2,2022-06-01,2024-04-01,37203,37.5
"EXIT 212 I40 E",2,2022-07-10,2024-10-09,37210,34
"EXIT 4 BRILEY N",2,2021-01-15,2025-10-29,37217,45
"EXIT 4 BRILEY S",2,2022-11-27,2024-09-10,37217,46.5
"EXIT 49 I24 W",2,2022-01-28,2024-08-04,37206,52.5
"GALLATIN PIKE N / LOVELL ST",2,2021-03-13,2021-08-19,37115,33
"GALLATIN PIKE N / MCKINLEY ST",2,2022-01-02,2022-09-26,37115,37.5
"GALLATIN PIKE S & E WEBSTER ST",2,2024-01-15,2025-05-15,37115,NA
"GALLATIN PIKE S & EMMITT AVE",2,2024-04-13,2024-08-01,37115,39.5
"GALLATIN PIKE S & HARRINGTON AVE",2,2025-04-03,2025-05-07,37115,31.5
"GALLATIN PIKE S / NEELYS BEND RD",2,2021-07-30,2021-12-01,37115,35
"GAY ST / WOODLAND ST",2,2022-05-13,2022-06-28,37201,33
"GRACE ST & DICKERSON PIKE",2,2024-04-16,2024-06-20,37207,46
"HAMPTON ST & AVONDALE CIR",2,2024-05-08,2024-06-23,37207,30
"HAMPTON ST & W TRINITY LN",2,2024-05-13,2024-06-18,37207,46
"HARDING PIKE / WHITE BRIDGE PIKE",2,2021-06-20,2022-03-02,37205,41
"HARDING PL / HARDING MALL DR",2,2022-09-02,2022-09-10,37211,28.5
"HARDING PL / SIDCO DR",2,2022-10-08,2022-10-08,37220,64
"HAYWOOD LN / ANTIOCH PIKE",2,2021-04-25,2022-10-13,37013,39
"HERMAN ST / 14TH AVE N",2,2021-03-03,2021-03-10,37208,27
"HERMITAGE AVE & MIDDLETON ST",2,2024-10-22,2025-01-24,37210,50
"HOWERTON ST / INTERSTATE DR",2,2022-06-29,2022-07-30,37213,30.5
"I440 E EXT RAMP & NOLENSVILLE PIKE",2,2024-02-19,2025-06-05,37211,55.5
"I65 N / DICKERSON PIKE",2,2021-10-05,2022-08-23,37207,45
"I65 S / ARMORY DR",2,2021-11-06,2022-10-23,37204,29
"INTERSTATE DR / WOODLAND ST",2,2021-09-22,2021-12-17,37213,42
"KOREAN VETERANS BLVD & 6TH AVE S",2,2024-09-15,2024-10-13,37203,46
"KOREAN VETERANS BLVD / 1ST AVE S",2,2021-08-03,2021-10-01,37210,42
"KOREAN VETERANS BLVD / 3RD AVE S",2,2022-07-01,2022-07-10,37201,42.5
"KOREAN VETERANS BLVD / REP JOHN LEWIS WAY S",2,2022-09-19,2022-11-06,37203,53.5
"LAFAYETTE ST & CLAIBORNE ST",2,2024-09-22,2025-06-14,37210,48
"LAFAYETTE ST & I40 W",2,2024-08-08,2025-11-08,37210,39.5
"LAFAYETTE ST & LEWIS ST",2,2023-12-31,2024-05-03,37210,44
"LAFAYETTE ST & LINCOLN ST",2,2024-04-19,2024-05-20,37210,47
"LAFAYETTE ST & WHARF AVE",2,2024-04-22,2024-05-14,37210,29
"LAFAYETTE ST / CLAIBORNE ST",2,2022-04-21,2022-05-24,37210,42.5
"LAFAYETTE ST / DIVISION ST",2,2021-10-30,2022-10-08,37203,34.5
"LAUER DR / STEWARTS FERRY PIKE",2,2022-04-14,2022-04-26,37214,38
"LEBANON PIKE / ANDREW JACKSON PKWY",2,2021-03-30,2022-09-09,37076,24
"LEWIS ST & ROBERTSON ST",2,2024-01-30,2025-05-27,37210,50
"LINCOLN ST / LAFAYETTE ST",2,2021-09-08,2022-11-17,37210,45
"LONG HOLLOW PIKE / NORTHCREEK BLVD",2,2021-02-26,2022-04-20,37072,21
"LOT M",2,2024-02-14,2024-10-13,37213,45
"MAGGIE DR / LEGACY DR",2,2021-08-29,2022-04-25,37013,39.5
"MIDDLETON ST & HERMITAGE AVE",2,2025-02-27,2025-07-04,37210,31
"MM 210 8 I40 E",2,2022-07-09,2022-12-28,37210,33
"MM 48 6 I24 E",2,2021-07-04,2025-05-29,37206,37.5
"MM 51 8 I24 W",2,2021-11-01,2024-03-28,37217,26.5
"MM 60 6 I24 E",2,2021-03-18,2021-11-30,37013,35
"MM 61 8 I24 E",2,2021-03-02,2021-12-09,37013,32.5
"MM 86 4 I65 N",2,2024-07-04,2024-09-03,37207,NA
"MM 89 0 I65 N",2,2021-05-24,2022-04-07,37207,44
"MURFREESBORO PIKE & NANCE LN",2,2024-03-31,2025-03-17,37210,40.5
"MURFREESBORO PIKE / EDGE O LAKE DR",2,2021-09-17,2021-12-12,37217,34
"MURFREESBORO PIKE / MOUNTAIN SPRINGS RD",2,2021-03-02,2021-04-13,37013,43
"MYATT DR / GALLATIN PIKE N",2,2021-04-14,2022-08-11,37115,31
"N HILL ST & LEWIS ST",2,2025-01-16,2025-01-30,37210,45
"NAVAL HILL SHELTER 2",2,2025-01-14,2025-12-05,37206,34
"NOLENSVILLE PIKE / HARDING PL",2,2022-05-22,2022-09-11,37211,40
"NOLENSVILLE PIKE / I440 W EXT RAMP",2,2022-07-31,2022-08-09,37210,36
"NOLENSVILLE PIKE / MELROSE AVE",2,2022-09-07,2022-09-27,37210,46.5
"NOLENSVILLE PIKE / MOORE AVE",2,2021-02-12,2021-05-17,37210,41.5
"NOLENSVILLE PIKE / OLD HICKORY BLVD",2,2021-10-20,2021-10-24,37211,42
"OLD HICKORY BLVD & HADLEY AVE",2,2024-01-20,2024-03-06,37138,39
"OLD HICKORY BLVD / 2ND ST",2,2022-01-29,2022-07-20,37138,62.5
"OPRY MILLS ENT 6",2,2022-12-14,2024-08-15,37214,29
"PAULA DR / TWIN HILLS DR",2,2021-07-12,2021-07-19,37115,36.5
"PRINTERS ALLEY",2,2024-02-15,2024-10-30,37201,46.5
"PRINTERS ALY / COMMERCE ST",2,2022-06-19,2022-06-19,37201,29
"REP JOHN LEWIS WAY N & BROADWAY",2,2024-05-25,2025-04-26,37203,18
"REP JOHN LEWIS WAY N & UNION ST",2,2025-06-25,2025-08-21,37243,38.5
"REP JOHN LEWIS WAY N / DR MARTIN L KING JR",2,2021-11-23,2022-11-07,37203,31
"REP JOHN LEWIS WAY S / KOREAN VETERANS BLVD",2,2022-08-08,2022-08-16,37203,44.5
"ROSA L PARKS BLVD & MONROE ST",2,2024-03-18,2025-05-24,37208,63
"S 5TH ST & FATHERLAND ST",2,2025-05-12,2025-09-15,37206,30
"SIDCO DR / HARDING PL",2,2022-09-09,2022-12-27,37220,47
"SPRING ST & N 1ST ST",2,2024-02-10,2024-07-13,37207,32
"STATE RT 45 / KATE ST",2,2021-05-03,2021-05-25,37115,34
"STEWARTS FERRY PIKE / I40 E",2,2021-04-02,2022-09-24,37214,41
"SYLVAN ST / S 9TH ST",2,2022-11-08,2022-11-17,37206,33
"W TRINITY LN & BRICK CHURCH PIKE",2,2024-07-30,2025-11-23,37207,31
"W TRINITY LN & HORIZON DR",2,2025-02-05,2025-04-14,37207,39.5
"W TRINITY LN & I65 N ENT RAMP",2,2024-03-22,2024-07-30,37207,NA
"W TRINITY LN & LUCAS LN",2,2024-09-19,2025-04-07,37207,25
"WALLACE RD & NOLENSVILLE PIKE",2,2025-02-27,2025-04-04,37211,46
"WALLACE RD / LINBAR DR",2,2021-05-05,2021-12-28,37211,50
"WEDGEWOOD AVE / 8TH AVE S",2,2021-10-08,2022-05-13,37203,43.5
"WHITE BRIDGE PIKE / CHARLOTTE PIKE",2,2021-02-20,2021-06-19,37209,37
