"Address","total_calls","first_call","last_call","Zip","median_age"
"1524 GALLATIN AVE",2,2017-07-17,2021-04-28,37206,24
"1528 9TH AVE N",2,2024-08-25,2025-02-26,37208,35
"153 HICKS RD",2,2016-12-20,2022-03-06,37221,36.5
"1530 DELTA AVE",2,2024-01-23,2024-09-18,37208,52
"1536 9TH AVE N",2,2021-04-01,2022-06-20,37208,38
"154 MCGAVOCK PKE",2,2019-11-04,2020-08-08,37214,27.5
"154 PARK CIR",2,2018-10-08,2020-12-18,37138,24
"1541 MEADOW BEND DR",2,2022-05-27,2025-03-29,37115,46.5
"1542 DELTA AVE",2,2018-12-25,2025-01-31,37208,57
"1552 ROCKGLADE RUN",2,2017-06-23,2018-03-18,37013,55.5
"15530 OLD HICKORY BLVD",2,2017-02-11,2020-09-23,37211,43.5
"15544 OLD HICKORY BLVD",2,2021-11-06,2024-09-12,37211,37
"15590 OLD HICKORY BLVD",2,2020-07-08,2023-01-07,37211,26
"158 MOUNTAINHIGH DR",2,2016-02-14,2016-02-19,37013,29
"1582 GALLATIN PIKE N",2,2022-09-23,2023-06-19,37115,28
"1584 BELL RD",2,2020-09-26,2024-04-25,37013,34.5
"1584 DELTA AVE",2,2024-08-16,2024-09-14,37208,50.5
"1590 DELTA AVE",2,2022-11-15,2022-12-01,37208,20
"1592 9TH AVE N",2,2022-04-16,2022-07-28,37208,21
"15TH AV N / CHURCH ST",2,2016-05-08,2017-05-01,37203,47
"16 EAST THOMPSON LN",2,2023-08-07,2024-04-27,37210,42
"160 RURAL AVE",2,2016-02-29,2018-10-31,37209,15
"160 SCALF DR",2,2018-01-18,2018-03-12,37115,43
"1600 BUCHANAN ST",2,2019-06-24,2020-04-06,37208,33
"1600 HAYES ST",2,2016-07-25,2019-08-16,37203,62
"1601 14TH AVE N",2,2021-11-29,2022-03-08,37208,60
"1601 16TH AVE N",2,2017-09-02,2019-03-02,37208,27
"1601 CHARLOTTE AVE",2,2023-02-06,2023-11-23,37203,49
"1602 GALLATIN PKE N",2,2019-08-07,2020-09-03,37115,39
"1603 16TH AV N",2,2020-07-06,2020-12-22,37208,54
"1603 16TH AVE N",2,2018-04-26,2019-04-17,37208,31.5
"1603 DICKERSON PIKE",2,2018-09-08,2018-09-30,37207,41
"1604 BUCHANAN ST",2,2023-04-21,2024-04-13,37208,52.5
"1605 12TH AVE N",2,2021-04-14,2024-04-14,37208,41.5
"1606 10TH AVE N",2,2022-11-16,2023-02-19,37208,24
"1606 HICKORY HOLLOW TER",2,2018-02-23,2024-09-27,37013,45
"1608 BERRYWOOD RD",2,2016-03-25,2016-06-20,37216,44
"1608 RIVERSIDE DR",2,2020-03-07,2020-03-12,37216,39
"1609 10TH AVE N",2,2023-03-03,2024-12-11,37208,45
"1609 ROSA L PARKS BLVD",2,2021-01-16,2025-01-05,37208,62.5
"161 LAFAYETTE ST",2,2016-05-30,2023-09-03,37210,45
"1610 CHURCH ST",2,2022-01-14,2022-11-21,37203,31
"1612 14TH AVE N",2,2025-06-09,2025-12-24,37208,35
"1612 22ND AVE N",2,2016-08-04,2022-10-30,37208,59
"1612 LEBANON PIKE",2,2016-05-10,2023-12-13,37210,23
"1613 DORCHESTER AVE",2,2025-08-13,2025-11-17,37216,31
"1613 HOBSON PKE",2,2016-02-09,2020-05-10,37013,32
"1615 14TH AVE N",2,2022-04-26,2022-04-29,37208,56
"1615 17TH AVE N",2,2016-10-26,2019-05-30,37208,51
"1615 GALLATIN PIKE N",2,2021-07-15,2021-08-26,37115,27
"1615 HEIMAN ST",2,2018-03-22,2020-08-25,37208,58.5
"1616 22ND AVE N",2,2024-05-08,2024-05-09,37208,37
"1616 BELL RD",2,2022-10-16,2024-05-05,37211,27.5
"1618 17TH AVE S",2,2025-04-18,2025-10-31,37212,27.5
"1618 BUCHANAN ST",2,2024-01-24,2025-07-27,37208,37.5
"162 PRINTERS ALY",2,2021-01-10,2024-07-31,37219,37.5
"1623 16TH AVE N",2,2017-08-01,2022-05-01,37208,31.5
"1626 DR D B TODD JR BLVD",2,2017-01-17,2024-11-02,37208,44.5
"1628 HERMAN ST",2,2020-07-28,2020-11-14,37208,36
"1630 OTTER CREEK RD",2,2017-06-30,2018-07-18,37215,41.5
"1639 ROSA L PARKS BLVD",2,2020-08-01,2024-09-11,37208,40.5
"1653 ROSA L PARKS BLVD",2,2019-08-10,2025-01-11,37208,45.5
"166 ANTIOCH PIKE",2,2022-03-01,2022-05-09,37211,37.5
"166 CHARLES E DAVIS BLVD",2,2022-07-14,2022-08-15,37210,20.5
"1664 LIBERTY HILL DR",2,2017-08-16,2017-10-06,37115,34
"167 ANTIOCH PKE",2,2019-11-11,2020-09-26,37211,47
"1672 ANTIOCH PIKE",2,2021-07-09,2022-05-24,37013,34
"168 CHARLES E DAVIS BLVD",2,2024-02-20,2025-04-11,37210,45
"168 PARK CIR",2,2017-12-04,2020-04-08,37138,59.5
"169 PAINTER DR",2,2024-09-25,2024-12-27,37013,1
"1691 MURFREESBORO PKE",2,2020-07-21,2020-09-25,37217,30
"1699 GALLATIN PIKE N",2,2022-02-13,2023-10-01,37115,34
"16TH AV N / CHURCH ST",2,2016-02-14,2019-02-14,37203,21.5
"17 CARROLL ST",2,2022-06-18,2022-10-22,37210,39.5
"1701 17TH AVE N",2,2023-01-11,2024-07-30,37208,46
"1701 JACKSON ST",2,2022-10-30,2024-02-27,37208,19
"1702 ORDWAY PL",2,2020-02-02,2021-09-08,37206,31.5
"1703 10TH AVE N",2,2016-02-02,2023-01-19,37208,31
"1703 SIMPKINS ST",2,2018-08-14,2021-10-29,37208,58.5
"1703 UNDERWOOD ST",2,2016-01-04,2021-07-20,37208,29.5
"1705 DELTA AVE",2,2021-11-20,2023-09-07,37208,52
"1705 STATE ST",2,2017-11-17,2020-04-22,37203,22
"1706 7TH AVE N",2,2018-07-15,2022-05-10,37208,36.5
"1708 EASTSIDE AV",2,2020-04-27,2020-05-04,37206,45
"1709 21ST AVE N",2,2018-06-10,2025-10-15,37208,42.5
"1710 16TH AVE N",2,2016-04-09,2016-05-30,37208,48.5
"1711 14TH AVE N",2,2016-10-03,2017-05-31,37208,45.5
"1711 GALLATIN PIKE N",2,2022-05-27,2023-08-10,37115,39.5
"1712 WESTCHESTER DR",2,2023-10-06,2024-04-09,37207,40.5
"1714 CASS ST",2,2019-05-12,2021-07-22,37208,55
"1714 REYNOLDS RD",2,2018-09-21,2020-07-06,37217,48
"1714 WESTCHESTER DR",2,2020-10-20,2020-10-27,37207,30
"1715 CASS ST",2,2021-07-04,2022-10-17,37208,29
"1717 10TH AV N",2,2021-01-14,2021-01-14,37208,35
"1717 14TH AVE N",2,2018-04-28,2019-06-25,37208,42.5
"1717 CHARLOTTE AV",2,2020-09-05,2020-11-20,37203,35.5
"1719 W END AVE",2,2017-01-24,2017-08-11,37203,42
"172 CHARLES E DAVIS BLVD",2,2022-09-04,2023-03-07,37210,30
"1723 21ST AVE N",2,2023-07-23,2025-05-30,37208,27
"1729 17TH AVE N",2,2019-02-16,2022-02-28,37208,33
"1730 25TH AVE N",2,2023-11-08,2023-11-08,37208,NA
"1732 24TH AVE N",2,2025-07-25,2025-09-24,37208,58
"1739 HERMAN ST",2,2019-11-12,2020-02-23,37208,45
"1740 22ND AVE N",2,2016-03-03,2017-12-14,37208,26
"176 BLACKPOOL DR",2,2018-06-17,2019-04-17,37013,21.5
"176 LAFAYETTE ST",2,2017-12-04,2022-08-23,37210,35.5
"1775 GALLATIN PIKE N",2,2022-04-12,2023-04-19,37115,32
"1777 GALLATIN PIKE N",2,2025-05-31,2025-08-31,37115,47.5
"178 BROOKE CASTLE DR",2,2017-07-30,2018-03-02,37076,48
"178 CHARLES E DAVIS BLVD",2,2023-07-26,2024-11-16,37210,29
"1780 CAMPBELL RD",2,2017-01-19,2024-03-26,37072,45
"1787 GALLATIN PIKE N",2,2024-05-30,2025-07-06,37115,38.5
"1789 GALLATIN PKE N",2,2019-12-27,2020-05-30,37115,45.5
"1791 GALLATIN PIKE N",2,2022-01-12,2025-06-15,37115,35.5
"1793 GALLATIN PIKE N",2,2023-04-01,2024-09-25,37115,40
"17TH AVE N & CHARLOTTE AVE",2,2023-10-28,2025-11-08,37203,49.5
"18 E THOMPSON LN",2,2016-08-16,2019-06-28,37210,29.5
"180 CHARLES E DAVIS BLVD",2,2024-11-02,2025-08-07,37210,41
"180 HAYNES PARK DR",2,2020-12-15,2025-04-25,37218,29.5
"1800 ASHTON AVE",2,2016-09-04,2018-02-12,37218,52.5
"1800 WILSON CAMP CIR",2,2022-01-13,2022-11-03,37115,22.5
"1801 12TH AV S",2,2019-10-02,2020-10-10,37212,48.5
"1801 DICKERSON PKE",2,2019-09-07,2019-12-29,37207,31.5
"1801 DR D B TODD JR BLVD",2,2020-12-18,2021-10-18,37208,33.5
"1801 HAYES ST",2,2022-05-27,2023-11-08,37203,45.5
"1801 JEFFERSON ST",2,2021-06-03,2024-02-01,37208,29.5
"1807 BOROWOOD DR",2,2023-11-10,2025-10-04,37217,36
"1808 MEADE AVE",2,2019-05-12,2021-07-21,37207,30
"1808 OSAGE ST",2,2016-03-05,2016-07-19,37208,15
"1808 STATE ST",2,2017-03-20,2021-02-04,37203,28.5
"1809 ANTIOCH PKE",2,2019-10-11,2020-03-18,37013,55
"1809 WEST END AVE",2,2021-09-17,2025-05-28,37203,27
"1810 OSAGE ST",2,2020-12-21,2023-05-11,37208,44
"1814 ELIZABETH RD",2,2020-12-01,2025-12-22,37218,36
"1815 CEPHAS ST",2,2016-02-13,2016-04-16,37208,54
"1818 WESTCHESTER DR",2,2016-01-14,2017-09-26,37207,36
"1819 15TH AVE N",2,2022-02-20,2022-12-14,37208,42.5
"1820 WEST END AVE",2,2021-03-26,2024-11-28,37203,39
"1821 3RD AVE N",2,2017-02-05,2025-03-24,37208,51
"1821 CEPHAS ST",2,2016-01-20,2018-10-26,37208,60.5
"1822 JOY CIR",2,2021-05-26,2021-10-09,37207,24.5
"183 UNIVERSITY CT",2,2017-03-05,2024-08-29,37210,30
"1836 10TH AV N",2,2019-08-15,2020-11-22,37208,37.5
"184 BRITISH WOODS DR",2,2021-01-05,2021-10-21,37217,45.5
"185 BECKLEA DR",2,2018-05-01,2020-02-19,37115,32
"1851 JOY CIR",2,2017-12-04,2018-03-28,37207,73
"1866 BAKER RD",2,2020-12-04,2023-02-05,37072,68
"189 N 6TH ST",2,2021-10-05,2023-02-06,37206,46.5
"1900 BELMONT BLVD",2,2016-05-03,2018-10-15,37212,19.5
"1900 BROADWAY",2,2017-06-05,2018-07-18,37203,38.5
"1900 MEADOW CLF",2,2021-01-02,2021-03-30,37210,35
"1900 STEWARTS FERRY PIKE",2,2016-09-19,2022-03-22,37122,57
"1900 ZERMATT AVE",2,2022-06-04,2022-06-12,37211,22.5
"1901 11TH AVE N",2,2017-08-11,2021-07-01,37208,32.5
"1901 BROADWAY",2,2020-03-12,2023-12-14,37203,21
"1901 CEPHAS ST",2,2016-05-21,2016-09-14,37208,50.5
"1901 DICKERSON PIKE",2,2022-04-24,2022-05-23,37207,25.5
"1901 GALLATIN PIKE N",2,2018-09-22,2019-04-28,37115,25
"1901 MURFREESBORO PKE",2,2019-09-18,2020-09-15,37217,31.5
"1902 HAILEY AV",2,2020-01-03,2020-06-12,37218,29
"1902 SHELBY AVE",2,2017-12-08,2017-12-09,37206,33
"1908 HICKORY CLUB DR",2,2018-05-13,2019-06-03,37013,60.5
"1909 15TH AVE S",2,2022-10-16,2025-03-02,37212,31
"1909 ASHTON AVE",2,2016-01-25,2021-11-26,37218,32.5
"1909 HAYES ST",2,2023-09-23,2024-02-16,37203,25
"1910 9TH AVE N",2,2021-06-19,2023-05-23,37208,34.5
"1910 HORTON AVE",2,2021-03-02,2025-12-05,37212,18
"1910 SHELBY AV",2,2019-08-25,2019-09-17,37206,32.5
"1910 UPLAND DR",2,2017-08-01,2018-03-13,37216,43
"1911 BRITT PL",2,2021-06-23,2023-07-07,37208,55
"1911 RANSOM PL",2,2020-09-05,2023-04-30,37217,24
"1911 WESTCHESTER DR",2,2020-02-26,2023-07-23,37207,39.5
"1912 HEIMAN ST",2,2022-03-02,2022-03-03,37208,54
"1912 TREEVIEW DR",2,2018-03-08,2020-12-21,37013,31
"1916 KAREN DR",2,2024-11-06,2025-02-01,37217,23
"1919 12TH AVE N",2,2017-04-02,2025-05-10,37208,58.5
"1919 CHARLOTTE AVE",2,2023-06-02,2023-10-30,37203,38.5
"1919 DIVISION ST",2,2016-01-24,2020-10-27,37203,26
"1920 14TH AVE N",2,2021-04-26,2021-04-26,37208,28
"1920 WEST END AVE",2,2023-09-23,2025-05-24,37203,34.5
"1921 GREENWOOD AV",2,2019-09-19,2021-01-28,37206,21
"1925 BROADWAY",2,2023-05-04,2024-11-10,37203,26.5
"193 GRAYLYNN DR",2,2023-03-10,2024-01-09,37214,51.5
"1933 LAURINDA DR",2,2023-02-27,2023-04-08,37217,37
"1936 BROOKSHINE PRT",2,2023-07-08,2024-04-05,37013,NA
"1936 VALLEY PARK DR",2,2017-02-22,2019-11-08,37216,34
"1941 WESTCHESTER DR",2,2021-03-23,2023-01-08,37207,20
"1947 NEELYS BEND RD",2,2018-01-06,2019-07-21,37115,23
"195 HICKS RD",2,2020-08-03,2020-08-14,37221,29
"196 DELLWAY VILLA RD",2,2019-04-13,2021-01-31,37207,44
"196 DELVIN DR",2,2016-10-07,2018-01-19,37013,69
"1975 MURFREESBORO PKE",2,2019-09-30,2019-12-25,37217,30.5
"1993 GATLIN DR",2,2016-01-08,2019-11-08,37210,28.5
"1ST AV N / CHURCH ST",2,2016-06-09,2020-01-13,37201,31
"1ST AV S / CHESTNUT ST",2,2017-06-30,2017-10-16,37210,55.5
"1ST AV S / KOREAN VETERANS BLVD",2,2018-09-02,2018-10-23,37201,27
"1ST AVE S & DEMONBREUN ST",2,2023-12-04,2024-06-23,37201,33.5
"1ST AVE S & KOREAN VETERANS BLVD",2,2023-03-29,2023-06-04,37210,30
"2 VICTORY AVE",2,2023-11-10,2024-10-05,37213,31.5
"20 RACHEL DR",2,2016-12-21,2019-01-28,37214,69
"20 RUTLEDGE ST",2,2022-08-04,2025-08-16,37210,33.5
"200 11TH AVE N",2,2023-04-12,2025-04-28,37203,NA
"200 25TH AVE S",2,2016-03-18,2016-10-08,37212,18.5
"200 CLAUDIA DR",2,2019-01-06,2019-01-22,37138,20
"200 HILLSIDE COTTAGE LN",2,2024-10-05,2025-07-21,37207,27.5
"200 W MAPLEWOOD LN",2,2023-07-06,2024-04-14,37207,56
"2000 GREENWOOD AVE",2,2016-03-07,2024-01-10,37206,14
"2001 23RD AVE N",2,2019-02-08,2022-07-12,37208,43.5
"2001 BELMONT BLVD",2,2021-08-29,2024-02-13,37212,30
"2001 DR D B TODD JR BLVD",2,2017-09-21,2019-10-18,37208,68
"2001 FORGES DR",2,2016-08-16,2016-10-24,37217,33.5
"2001 LAKESHORE DR",2,2016-04-23,2021-01-24,37138,62
"2001 RIVERSIDE RD",2,2019-05-27,2020-11-16,37138,35.5
"2001 UPLAND DR",2,2022-12-11,2023-01-11,37216,24
"2002 OLGA AVE",2,2018-03-06,2024-08-12,37216,39.5
"2002 RICHARD JONES RD",2,2022-05-02,2023-06-07,37215,35.5
"2003 SUNSET CIR",2,2018-02-24,2019-05-30,37207,69.5
"2004 W END AVE",2,2017-09-23,2018-03-11,37203,47.5
"2006 14TH AVE N",2,2019-06-20,2025-09-19,37208,22
"2008 CHARLOTTE AVE",2,2018-09-17,2025-12-23,37203,58.5
"2008 ZERMATT AVE",2,2025-01-01,2025-01-11,37211,40
"201 8TH AV S",2,2020-03-14,2020-05-07,37203,24
"201 ANTHONY ST",2,2020-01-17,2020-12-06,37138,22.5
"201 BELLE VALLEY DR",2,2022-06-03,2022-07-24,37209,38
"201 DELLROSE DR",2,2019-10-02,2020-05-07,37214,55
"201 GRIZZARD AV",2,2020-07-25,2020-09-06,37207,21
"201 RYBURN DR",2,2024-01-06,2024-01-06,37138,NA
"201 WOODLAND ST",2,2016-08-07,2018-02-25,37213,21
"2010 WEST END AVE",2,2025-05-25,2025-11-09,37203,28
"2011 24TH AVE N",2,2018-12-21,2021-12-04,37208,42
"2013 CONVENT PL",2,2020-07-08,2021-04-09,37212,69
"2015 OAKWOOD AVE",2,2017-06-24,2017-12-23,37207,33.5
"2016 ED TEMPLE BLVD",2,2020-03-11,2021-10-01,37208,55
"202 BELLE VALLEY DR",2,2021-10-13,2022-02-25,37209,26
"202 NORTHCREEK BLVD",2,2020-09-26,2021-11-15,37072,26
"2022 14TH AV N",2,2020-05-30,2020-09-15,37208,57
"203 32ND ST",2,2020-03-07,2024-09-07,37138,67
"203 BROOKE CASTLE DR",2,2024-09-08,2025-08-15,37076,29
"203 CLEVELAND ST",2,2018-06-26,2020-05-11,37207,30
"203 ENCLAVE CIR",2,2019-01-26,2019-12-22,37211,41.5
"203 MASON AVE",2,2018-03-11,2021-05-09,37203,44
"203 OAKWELL FARMS LN",2,2017-10-09,2018-06-30,37076,34
"203 TENONWOOD CT",2,2016-12-25,2018-09-03,37013,49
"2031 ANTIOCH PIKE",2,2022-04-04,2023-03-30,37013,NA
"2032 FRANKLIN LIMESTONE CT",2,2021-08-12,2021-09-03,37217,41.5
"2037 GREENWOOD AVE",2,2017-06-14,2017-08-15,37206,55
"204 E TRINITY LN",2,2023-07-29,2023-09-03,37207,NA
"204 FRIENDSHIP DR",2,2020-12-09,2022-12-08,37072,32
"204 PRINCE AVE",2,2024-01-09,2024-01-21,37207,41
"2040 RANSOM PL",2,2020-09-24,2020-10-05,37217,37
"2040 ROSA L PARKS BLVD",2,2017-09-02,2018-08-27,37228,52
"2041 ELK SPRINGS DR",2,2023-03-31,2023-04-30,37076,13
"2049 WILLIAMS VALLEY DR",2,2024-03-06,2025-04-15,37115,27.5
"205 RIVERGATE MEADOWS DR",2,2018-07-07,2018-11-09,37072,27
"205 ROSEBANK AVE",2,2017-03-04,2017-05-07,37206,31.5
"206 BEN ALLEN RD",2,2017-06-17,2017-07-20,37207,28.5
"206 GALLATIN AVE",2,2018-10-15,2024-09-08,37206,38.5
"206 VISTA CT",2,2019-06-01,2024-04-23,37207,45.5
"207 30TH ST",2,2025-06-23,2025-07-25,37138,59
"207 3RD AVE S",2,2017-11-15,2018-11-24,37201,35
"207 BURNING TREE DR",2,2023-12-28,2024-04-16,37076,61
"207 COTTAGE LN",2,2016-10-01,2018-10-14,37214,63
"207 PRINTERS ALY",2,2022-05-05,2024-12-21,37201,32
"207 SAILBOAT DR",2,2018-04-15,2024-02-26,37217,31
"2071 OAKWOOD AV",2,2020-08-06,2020-12-07,37207,34.5
"208 CHIMNEYTOP DR",2,2019-12-20,2020-06-30,37013,35
"208 MANZANO RD",2,2017-06-26,2020-06-05,37115,85
"208 W DUE WEST AV",2,2019-12-17,2020-07-17,37115,73.5
"2087 HOBSON PIKE",2,2021-11-08,2025-03-06,37204,12.5
"209 DANYACREST DR",2,2022-01-16,2022-10-23,37214,36.5
"209 GARNER AVE",2,2016-09-01,2016-11-12,37115,23
"209 POST CREEK RD",2,2020-10-24,2021-01-07,37221,61
"20TH AVE N & CHARLOTTE AVE",2,2023-02-06,2025-10-01,37203,48.5
"2101 GALLATIN PKE N",2,2019-10-14,2020-10-17,37115,46
"2101 HAMILTON GLEN PL",2,2020-03-09,2022-11-24,37013,29
"2101 LOMBARDIA CT",2,2023-11-03,2024-04-09,37115,24
"2101 PORTLAND AVE",2,2016-10-17,2024-12-13,37212,26.5
"2101 WEST END AVE",2,2023-11-16,2024-07-14,37212,22.5
"2102 12TH AVE N",2,2016-12-31,2019-03-18,37208,57
"2104 MAYNARD CT",2,2017-05-13,2025-07-10,37218,48
"2105 BRENTRIDGE CIR",2,2023-09-28,2023-09-28,37013,57
"2106 BUCHANAN ST",2,2016-04-21,2016-08-23,37208,40.5
"2107 12TH AVE N",2,2023-08-11,2025-06-23,37208,47
"2107 GENEIVA DR",2,2020-04-05,2020-04-05,37216,52
"2108 BUENA VISTA PIKE",2,2024-10-03,2024-11-04,37218,18
"2108 HAYES ST",2,2021-04-05,2022-05-21,37203,31
"211 E WEBSTER ST",2,2018-08-07,2019-03-18,37115,42
"211 NIX DR",2,2021-09-23,2022-09-10,37115,28
"211 PRINTERS ALY",2,2019-02-24,2022-11-05,37201,31
"2110 ELLISTON PL",2,2020-03-21,2023-01-21,37203,37.5
"2110 SADLER AVE",2,2018-03-29,2018-04-03,37210,27.5
"2111 ERIN LN",2,2016-10-31,2017-05-24,37221,22
"2111 GLADSTONE AVE",2,2016-04-07,2023-11-12,37211,22
"2112 12TH AVE N",2,2023-11-21,2024-04-01,37208,57
"2112 ACKLEN AVE",2,2016-03-26,2016-10-25,37212,61.5
"2115 21ST AVE S",2,2021-03-27,2023-03-23,37212,41
"2116 MEHARRY BLVD",2,2023-08-19,2023-08-19,37208,NA
"2117 AILEEN DR",2,2017-11-10,2018-07-11,37013,27
"212 CHARLES E DAVIS BLVD",2,2016-11-02,2022-06-27,37210,35
"212 DELLWAY VILLA RD",2,2019-04-22,2020-09-16,37207,27.5
"212 EAST AVE",2,2016-07-12,2021-11-20,37072,28
"212 MISTY CAPE CV",2,2020-10-01,2021-06-30,37076,28.5
"212 SUNSET DR",2,2017-02-22,2024-01-25,37207,62.5
"2120 ROSA L PARKS BLVD",2,2020-10-27,2022-10-31,37228,41
"2124 FREEMAN LN",2,2020-03-07,2020-04-24,37115,19
"2125 26TH AVE N",2,2022-06-29,2022-11-21,37208,24
"2127 BELCOURT AVE",2,2022-05-20,2022-08-22,37212,46
"213 BLANCHARD PL",2,2023-06-05,2023-07-28,37214,40
"213 JOYNER AVE",2,2025-07-05,2025-08-09,37210,35
"213 NIX DR",2,2022-03-23,2022-03-26,37115,25
"213 PEACHTREE ST",2,2020-09-30,2024-05-12,37210,51
"2130 CLIFF DR",2,2017-10-10,2017-11-27,37218,62
"2130 GALLATIN PIKE N",2,2018-12-16,2021-04-18,37115,43
"2131 ABBOTT MARTIN RD",2,2021-08-29,2024-12-23,37215,45.5
"2132 W RICHMOND HILL DR",2,2017-05-31,2019-05-28,37207,57
"2133 ANTIOCH PIKE",2,2017-09-04,2017-10-28,37013,43.5
"2133 GREEN HILLS VILLAGE DR",2,2019-09-17,2024-09-21,37215,24.5
"2136 CENTURY FARMS PKWY",2,2025-08-14,2025-12-11,37013,45.5
"214 CHARLES E DAVIS BLVD",2,2021-08-23,2024-05-15,37210,50
"214 PEBBLE CREEK CIR",2,2019-01-23,2022-08-02,37013,28
"2140 BUENA VISTA PIKE",2,2017-11-06,2021-07-08,37218,51.5
"2142 ANTIOCH PIKE",2,2021-09-28,2023-10-04,37013,20
"2146 JUNE DR",2,2024-11-22,2024-12-01,37214,53
"215 N 9TH ST",2,2020-09-29,2022-12-03,37206,47
"215 PAGE RD",2,2016-07-10,2020-01-15,37205,44.5
"215 S 10TH ST",2,2016-01-10,2016-02-01,37206,30
"2156 BYRUM AVE",2,2019-05-19,2021-02-13,37203,37
"2162 SANBORN DR",2,2019-03-31,2020-06-20,37210,26
"2165 NOLENSVILLE PIKE",2,2023-07-26,2025-08-21,37211,26
"217 DUPONT AVE",2,2018-06-19,2025-08-03,37115,33.5
"217 MAPLEWOOD TRCE",2,2017-03-15,2018-07-28,37207,42
"217 WILLOW LN",2,2020-06-21,2020-11-01,37211,23
"2174 GALLATIN PIKE N",2,2021-03-30,2021-04-15,37115,41
"2187 NOLENSVILLE PIKE",2,2021-10-11,2023-08-10,37211,48
"2187 NOLENSVILLE PKE",2,2019-09-26,2019-10-20,37211,48
"219 BONNALYNN DR",2,2019-05-20,2024-11-02,37076,29
"219 LARGO DR",2,2020-11-11,2025-09-11,37211,34
"219 OLD HICKORY BLVD",2,2022-11-10,2023-05-22,37221,30
"2197 NOLENSVILLE PIKE",2,2016-05-01,2021-10-15,37211,28.5
"22 FAWN CREEK PASS",2,2023-09-10,2025-12-20,37214,47
"22 WHITE BRIDGE PIKE",2,2021-08-04,2024-10-14,37205,31
"220 SHEVEL DR",2,2016-02-15,2021-08-09,37072,21
"220 SPENCE LN",2,2021-10-04,2021-10-16,37210,36
"2200 21ST AVE S",2,2017-11-01,2019-01-09,37212,35
"2201 GALLATIN PIKE N",2,2023-10-04,2024-05-03,37115,39.5
"2201 W END AVE",2,2016-02-06,2016-04-24,37212,20.5
"2206 ELLIOTT AVE",2,2017-02-10,2018-07-10,37204,69
"2207 24TH AVE N",2,2018-09-11,2021-08-29,37208,52
"2208 ELLISTON PL",2,2017-03-20,2023-12-03,37203,26
"2209 14TH AVE N",2,2024-08-08,2024-09-03,37208,60
"221 STEWARTS FERRY PKE",2,2019-08-28,2019-11-08,37214,61.5
"2211 WEST END AVE",2,2022-08-28,2025-11-16,37240,21
"2212 LINDELL AVE",2,2017-11-28,2023-10-19,37204,45
"2213 ALBION ST",2,2016-02-10,2016-08-24,37208,59.5
"2213 WICKSON AVE",2,2019-01-21,2019-03-20,37210,42.5
"2214 ELLISTON PL",2,2019-03-27,2025-05-13,37203,45.5
"2217 BAKER RD",2,2020-07-03,2024-12-15,37072,55
"2219 ELLISTON PL",2,2017-10-31,2021-08-17,37203,20
"222 25TH AVE N",2,2016-04-24,2025-07-09,37203,27.5
"222 2ND AVE S",2,2022-12-08,2023-11-22,37201,46.5
"222 POLK AVE",2,2016-05-21,2021-04-03,37203,39
"222 PRINTERS ALY",2,2022-04-27,2023-08-05,37201,32.5
"2220 GALLATIN PIKE N",2,2021-07-01,2023-03-22,37115,40
"2221 ELLISTON PL",2,2025-11-22,2025-11-22,37203,31
"2222 11TH AVE S",2,2017-09-07,2018-03-24,37204,56
"2222 8TH AVE S",2,2023-05-12,2023-07-17,37204,31
"2222 RIDGECREST DR",2,2018-06-14,2023-12-05,37216,54
"223 BONNALYNN DR",2,2024-01-27,2024-05-11,37076,22
"2231 26TH AV N",2,2019-11-06,2020-05-29,37208,39.5
"2231 26TH AVE N",2,2024-02-26,2024-05-29,37208,44.5
"2233 DALE VIEW DR",2,2017-11-21,2017-12-04,37013,33
"2235 GRANDVIEW AVE",2,2024-01-21,2024-02-02,37211,27.5
"224 NESBITT LN",2,2017-09-29,2017-11-27,37115,65
"224 SOUTHWOOD PARK PL",2,2024-03-23,2024-05-24,37217,45
"2244 MURFREESBORO PKE",2,2016-02-28,2020-01-08,37217,30.5
"225 LARGO DR",2,2021-01-02,2025-08-27,37211,32
"225 NESBITT LN",2,2017-11-08,2019-03-16,37115,24
"225 OLD TUSCULUM RD",2,2019-04-09,2019-05-10,37013,19
"225 RADER CT",2,2018-11-05,2025-07-30,37013,27.5
"2255 MURFREESBORO PIKE",2,2018-11-11,2024-10-01,37013,24.5
"226 BROOKRIDGE TRL",2,2020-04-03,2020-09-24,37211,38
"226 PLUM NELLY CIR",2,2021-12-09,2022-02-03,37027,23
"227 PLUM NELLY CIR",2,2019-02-05,2019-08-31,37027,37.5
"227 SUSANNAH DR",2,2024-11-09,2025-01-13,37209,22
"228 22ND ST",2,2019-09-07,2021-09-05,37138,47
"230 THOMPSON LN",2,2016-08-26,2018-10-16,37211,37
"2300 8TH AV S",2,2019-09-28,2020-12-18,37204,21
"2300 ELM HILL PKE",2,2020-01-01,2020-04-08,37214,32
"2300 LEBANON PIKE",2,2018-02-15,2021-12-08,37214,48.5
"2301 RIVERSIDE DR",2,2019-09-03,2020-05-14,37216,29
"2301 SEIFRIED ST",2,2016-09-22,2021-04-10,37208,NA
"2301 VANDERBILT PL",2,2017-01-21,2017-10-27,37212,20
"2302 BUENA VISTA PIKE",2,2023-01-15,2023-09-17,37218,60.5
"2302 LLOYD AVE",2,2022-12-11,2024-01-21,37218,37
