"Address","total_calls","first_call","last_call","Zip","median_age"
"460 RADNOR ST",2,2017-12-30,2018-10-30,37211,38
"4600 TENNESSEE AV",2,2020-04-13,2020-09-03,37209,45.5
"4601 ALABAMA AVE",2,2017-06-11,2017-08-17,37209,30
"4612 TENNESSEE AV",2,2019-08-02,2019-09-03,37209,43.5
"4614 TENNESSEE AVE",2,2017-03-30,2018-12-29,37209,33.5
"4646 NOLENSVILLE PKE",2,2020-02-21,2020-10-14,37211,37
"466 ANNEX AVE",2,2017-12-12,2018-06-20,37209,32
"466 N 2ND ST",2,2017-10-02,2018-01-11,37207,32.5
"4663 TROUSDALE DR",2,2019-02-13,2019-03-26,37204,29
"4671 FOREST RIDGE DR",2,2018-02-27,2019-07-13,37076,44
"4700 CHARLOTTE AVE",2,2016-05-10,2017-03-22,37209,26.5
"4705 HARDING PIKE",2,2016-07-25,2018-09-15,37205,24
"4708 BILLINGSGATE RD",2,2020-02-01,2020-02-03,37013,25
"4709 GRINSTEAD PL",2,2020-04-30,2020-06-18,37216,39
"4709 TERRAGON TRL",2,2020-02-29,2020-04-02,37013,44
"4716 TRENTON DR",2,2016-11-20,2019-11-06,37076,24.5
"4717 GRANNY WHITE PIKE",2,2016-11-27,2018-06-14,37220,70
"4719 ANDREW JACKSON PKWY",2,2019-05-10,2019-10-04,37076,49
"4720 OLD HICKORY BLVD",2,2019-05-09,2020-11-13,37138,27.5
"4725 ARAPAHO BND",2,2016-09-19,2020-04-01,37013,58
"4744 LEBANON PIKE",2,2017-04-22,2017-04-23,37076,54
"475 ELLENWOOD DR",2,2017-02-16,2017-04-21,37211,35
"4768 GREYSTONE ST",2,2017-09-12,2019-03-09,37013,63
"4800 TRANHAM RD",2,2017-06-29,2018-07-23,37189,30
"4805 BIG HORN DR",2,2017-04-27,2019-04-14,37138,26.5
"4809 GALLATIN PKE",2,2019-07-03,2020-03-30,37216,32.5
"4809 HONEY GROVE DR",2,2017-06-09,2018-04-29,37013,35.5
"481 DOVER GLEN DR",2,2016-11-14,2019-03-17,37013,61
"4810 ILLINOIS AV",2,2019-08-17,2019-10-06,37209,24
"4825 TORBAY DR",2,2017-02-20,2019-12-12,37211,28.5
"4832 EVEREST DR",2,2018-07-02,2020-04-20,37138,45
"4844 BARCLAY SQUARE DR",2,2016-09-02,2016-09-19,37013,40
"4844 CORNING DR",2,2016-09-05,2017-10-28,37211,44
"4852 CIMARRON WAY",2,2019-10-10,2020-04-01,37013,55
"488 LEMONT DR",2,2018-05-25,2020-11-25,37216,25.5
"4904 SHASTA DR",2,2020-02-13,2020-05-17,37211,24
"4917 FRANKLIN PIKE",2,2017-11-01,2019-01-26,37220,73.5
"4940 PEPPERTREE DR",2,2016-11-12,2017-01-21,37013,42
"4951 BULL RUN RD",2,2018-07-16,2020-05-08,37218,38.5
"4957 LEBANON PKE",2,2019-10-05,2020-02-19,37138,46.5
"4958 EDMONDSON PIKE",2,2016-08-13,2017-10-26,37211,23
"4960 EDMONDSON PIKE",2,2018-03-12,2018-10-14,37211,33
"4960 EDMONDSON PKE",2,2019-09-01,2020-05-14,37211,36
"4992 SHIHMEN DR",2,2016-04-29,2018-05-21,37013,26.5
"4TH AV N / CHARLOTTE AVE",2,2017-07-25,2017-10-21,37219,46
"4TH AV N / CHURCH ST",2,2016-11-12,2018-02-15,37219,35
"4TH AV N / DR MARTIN L KING JR BLVD",2,2018-11-07,2020-04-29,37201,43
"4TH AV S / KOREAN VETERANS BLVD",2,2018-08-18,2020-02-21,37203,24.5
"50 VAN BUREN ST",2,2016-07-15,2019-12-09,37208,30
"500 5TH AV N",2,2019-07-13,2020-01-03,37219,26.5
"500 E OLD HICKORY BLVD",2,2020-09-17,2020-12-06,37115,29
"500 HICKORY HILLS BLVD",2,2020-02-28,2020-08-17,37189,42.5
"500 OCALA DR",2,2017-03-01,2020-05-04,37211,40
"500 S CARTWRIGHT ST",2,2019-05-31,2020-07-06,37072,27
"500 WEDGEWOOD AVE",2,2016-06-17,2017-09-16,37203,49
"5000 CLARKSVILLE PKE",2,2020-07-07,2020-09-16,37189,44
"5000 OLD HICKORY BLVD",2,2016-04-24,2019-11-10,37076,45
"501 5TH AV S",2,2019-08-05,2020-06-26,37203,43.5
"501 GALLATIN PKE N",2,2020-03-01,2020-04-03,37115,48
"501 MAIN ST",2,2018-06-02,2019-09-02,37206,43
"5010 OLD HICKORY BLVD",2,2018-12-07,2020-08-22,37076,31
"5012 OLD HICKORY BLVD",2,2020-01-17,2020-04-03,37076,33
"5019 BONNAHILL DR",2,2020-04-22,2020-05-26,37076,61
"502 CHURCHILL CRSG",2,2016-05-29,2016-06-04,37115,61
"502 E OLD HICKORY BLVD",2,2018-06-03,2019-01-15,37115,38.5
"502 JOSEPH AVE",2,2016-06-20,2016-12-21,37207,33
"502 SHADOWOOD CT",2,2017-07-31,2017-12-15,37217,36
"5025 HILLSBORO PKE",2,2019-08-31,2020-05-08,37215,30.5
"5025 OLD HICKORY BLVD",2,2018-08-11,2018-10-28,37076,29
"5026 BONNAMEADE DR",2,2019-02-03,2019-05-30,37076,39.5
"5028 JOHN HAGAR RD",2,2019-06-06,2020-03-27,37076,51
"503 VANDERHORST DR",2,2017-08-06,2020-06-22,37207,53
"5035 BONNAMEADE DR",2,2019-09-13,2019-12-04,37076,55.5
"5041 OLIVIA DR",2,2019-07-06,2021-01-01,37013,20.5
"505 MCIVER ST",2,2018-06-27,2018-12-22,37211,33.5
"505 MOSSDALE CT",2,2018-11-29,2020-03-12,37013,23.5
"506 LOVELL ST",2,2020-06-16,2020-08-03,37209,60
"508 MAIN ST",2,2018-04-02,2018-05-16,37206,44.5
"509 DYNE CT",2,2018-06-04,2020-02-26,37207,38
"509 REBECCA TRENA WAY",2,2018-06-18,2018-11-18,37013,57.5
"510 W TRINITY LN",2,2018-03-14,2018-06-20,37207,29.5
"510 WOODLAND ST",2,2017-02-16,2017-06-10,37206,49
"5108 BAY OVERLOOK DR",2,2018-01-22,2020-07-14,37076,26
"5113 HARDING PL UNIT A",2,2020-09-25,2020-10-08,37211,NA
"513 REVELS DR",2,2017-03-07,2019-02-07,37207,50
"513 SPANN CT",2,2018-06-08,2018-09-25,37013,27
"513 UTLEY DR",2,2019-08-05,2020-10-23,37072,45
"5135 NOLENSVILLE PKE",2,2019-07-23,2020-03-15,37211,42.5
"5141 HUNTERS POINT LN",2,2017-09-24,2017-12-22,37076,33
"515 BASSWOOD AV",2,2019-09-05,2019-10-17,37209,46.5
"515 MADISON ST",2,2018-08-25,2018-09-15,37208,30
"515 METROPLEX DR",2,2018-11-04,2020-05-03,37211,34.5
"516 SINGER DR",2,2019-01-18,2019-01-19,37115,33
"5176 CLARKSVILLE PIKE",2,2016-05-01,2017-04-01,37189,24
"519 BELL RD",2,2018-09-08,2020-05-09,37013,57
"519 GALLATIN PIKE S",2,2017-02-03,2017-10-10,37115,55
"520 ACHIEVEMENT DR",2,2020-05-11,2020-10-22,37209,70.5
"520 E NOCTURNE DR",2,2019-03-10,2019-10-02,37207,67
"520 RIVERGATE PKWY",2,2020-04-03,2020-06-14,37072,42
"5200 DELAWARE AVE",2,2017-04-20,2018-08-20,37209,16.5
"5204 EDMONDSON PIKE",2,2017-03-06,2017-08-09,37211,52
"5205 OLD HICKORY BLVD",2,2020-02-21,2020-02-22,37076,28
"5214 REGENT DR",2,2020-05-26,2020-09-21,37220,66.5
"5215 OLD HICKORY BLVD",2,2017-12-10,2020-04-07,37076,25
"5219 ILLINOIS AV",2,2020-01-30,2020-11-12,37209,29
"5242 EDMONDSON PKE",2,2020-03-05,2020-10-27,37211,23
"5248 HICKORY HOLLOW PKWY",2,2016-03-17,2017-11-22,37013,21.5
"525 N DUPONT AVE",2,2018-01-21,2019-04-15,37115,53.5
"525 ROYAL PKWY",2,2016-11-06,2018-07-27,37214,44
"525 SOUTHWOOD PARK PL",2,2019-01-04,2020-08-16,37217,63
"5252 HICKORY HOLLOW PKWY",2,2017-12-22,2019-05-19,37013,19.5
"5259 HICKORY HOLLOW PKWY",2,2020-02-26,2020-08-04,37013,38.5
"527 VERITAS ST",2,2016-01-24,2019-11-05,37211,46.5
"530 HARDING PL",2,2017-06-17,2020-08-03,37211,30
"530 S 8TH ST",2,2016-08-22,2016-12-03,37206,58
"5304 CANE RIDGE RD",2,2019-06-10,2020-11-17,37013,NA
"5306 CANE RIDGE RD",2,2019-01-18,2019-04-05,37013,39
"5306 HICKORY HOLLOW PKWY",2,2016-03-08,2020-03-08,37013,33
"5309 MT VIEW RD",2,2019-09-06,2020-07-10,37013,38
"531 DONELSON PIKE",2,2017-04-21,2017-10-21,37214,45
"531 LAFAYETTE ST",2,2016-04-15,2016-04-21,37203,54.5
"5312 HICKORY HOLLOW LN",2,2016-01-16,2017-11-24,37013,43
"5313 ELKINS AV",2,2019-07-20,2020-04-15,37209,45.5
"5319 NOLENSVILLE PKE",2,2019-10-17,2020-03-31,37211,30
"532 S 8TH ST",2,2018-01-22,2018-11-14,37206,24
"5320 CHARLOTTE AV",2,2020-06-09,2020-08-18,37209,45
"5320 CHARLOTTE AVE",2,2016-02-05,2018-05-20,37209,29.5
"5333 HICKORY HOLLOW LN",2,2017-05-19,2019-01-18,37013,30
"534 WANDA DR",2,2017-07-29,2018-06-27,37210,47.5
"5380 HICKORY HOLLOW PKWY",2,2017-11-18,2018-06-20,37013,50
"5401 KNOB RD",2,2018-06-12,2018-12-24,37205,41
"5412 INCLINE DR",2,2017-07-13,2019-06-22,37211,27.5
"5420 TARGET DR",2,2019-07-19,2020-01-30,37013,31
"5436 EDMONDSON PIKE",2,2017-03-18,2018-09-13,37211,76
"545 DONELSON PIKE",2,2016-04-13,2017-09-09,37214,32
"5470 BUENA VISTA PKE",2,2019-11-27,2020-01-19,37189,33.5
"548 ANNEX AV",2,2020-06-26,2020-09-15,37209,45
"548 ANNEX AVE",2,2018-01-19,2018-06-11,37209,38
"550 DONELSON PKE",2,2019-09-15,2020-01-02,37214,46.5
"5500 CLARKSVILLE PKE",2,2016-03-13,2020-05-09,37189,32.5
"5501 CLARKSVILLE PIKE",2,2016-06-01,2016-06-26,37080,45
"551 DONELSON PIKE",2,2017-01-02,2018-05-19,37214,26.5
"5516 CLARKSVILLE PIKE",2,2016-05-11,2016-09-11,37080,31.5
"5516 CLARKSVILLE PKE",2,2019-09-06,2019-11-06,37189,52.5
"5520 KENTUCKY AV",2,2019-10-08,2019-10-25,37209,40.5
"5521 CHARLOTTE PKE",2,2020-07-05,2020-10-24,37209,43
"553 DELAWARE AV",2,2019-07-15,2020-10-26,37115,24.5
"5531 EDMONDSON PKE",2,2020-06-20,2020-11-16,37027,24
"555 DONELSON PKE",2,2019-09-26,2020-09-04,37214,37
"555 N DUPONT AVE",2,2016-03-10,2017-05-04,37115,65.5
"5555 EDMONDSON PIKE",2,2018-03-10,2018-07-02,37027,44
"556 DONELSON PIKE",2,2016-11-03,2017-11-21,37214,24.5
"5566 FRANKLIN PIKE CIR",2,2020-03-04,2020-10-22,37027,40
"5581 FRANKLIN PIKE CIR",2,2020-03-21,2020-12-22,37027,35
"5604 OLD HICKORY BLVD",2,2020-02-03,2020-03-29,37218,24.5
"5615 CHARLOTTE PKE",2,2019-08-08,2020-05-12,37209,43.5
"5621 FRANKLIN PKE",2,2020-09-01,2020-12-11,37027,36.5
"5630 FRANKLIN PIKE CIR",2,2019-01-10,2019-02-16,37027,70
"5656 OLD HICKORY BLVD",2,2019-12-21,2019-12-27,37076,32
"567 MARGARET ROBERTSON DR",2,2018-02-19,2020-06-30,37076,34.5
"568 DOVER GLEN DR",2,2020-03-11,2020-05-04,37013,28
"5701 EDMONDSON PKE",2,2019-08-17,2020-01-10,37211,26.5
"5701 LESLIE AV",2,2020-03-20,2020-06-06,37209,32.5
"5702 NOLENSVILLE PKE",2,2019-09-01,2020-10-31,37211,38
"5705 CHARLOTTE PKE",2,2020-02-01,2020-09-17,37209,34
"572 THOMAS JEFFERSON CIR",2,2020-07-29,2020-12-26,37115,28.5
"5720 CROSSINGS BLVD",2,2018-11-26,2019-07-23,37013,46.5
"5722 HICKORY PLZ",2,2018-01-19,2018-05-01,37211,23
"5723 CLOVERLAND DR",2,2016-10-17,2017-04-01,37027,47
"5735 NOLENSVILLE PIKE",2,2016-11-21,2017-06-12,37211,18
"574 BELL RD",2,2016-06-01,2020-01-03,37013,30
"5744 NOLENSVILLE PIKE",2,2018-08-05,2018-09-06,37211,24.5
"5750 NOLENSVILLE PIKE",2,2019-01-10,2019-01-19,37211,32.5
"5772 AMALIE DR",2,2019-02-27,2019-07-26,37211,32.5
"5778 LICKTON PKE",2,2020-01-12,2020-04-05,37072,24
"58 E THOMPSON LN",2,2016-07-27,2017-12-23,37211,32
"580 CHARLES E DAVIS BLVD",2,2018-02-01,2019-06-03,37210,28.5
"5800 RIVER RD",2,2019-07-20,2020-12-13,37209,27.5
"5801 CROSSINGS BLVD",2,2016-04-26,2018-10-31,37013,58.5
"5802 CHARLOTTE PIKE",2,2019-01-25,2019-04-04,37209,36
"5805 OLD HICKORY BLVD",2,2018-11-03,2019-12-25,37076,38
"581 GREEN LN",2,2017-04-26,2020-04-17,37189,32
"582 LOCKWOOD DR",2,2017-11-15,2019-07-20,37214,46.5
"5821 MACKIE PL",2,2017-02-22,2017-12-22,37209,25
"583 DONELSON PIKE",2,2016-06-26,2016-10-24,37214,34.5
"5832 PETTUS RD",2,2016-02-05,2016-09-19,37013,12.5
"586 MOSS LANDING DR",2,2017-01-27,2020-01-01,37013,25
"587 REVELS DR",2,2017-10-19,2019-03-24,37207,46.5
"590 JOSEPH AVE",2,2016-01-29,2017-05-26,37207,40
"5901 OLD HICKORY BLVD",2,2016-01-03,2020-01-20,37076,38
"5911 OLD HICKORY BLVD",2,2019-11-07,2020-04-21,37218,22.5
"5935 EDMONDSON PIKE",2,2019-06-01,2019-06-13,37027,52
"596 TULIP GROVE RD",2,2018-01-29,2020-03-09,37076,53
"5996 EDMONDSON PIKE",2,2017-09-17,2017-12-03,37211,52.5
"5TH AV N / GAY ST",2,2016-01-26,2016-10-07,37219,18.5
"5TH AV N / JAMES ROBERTSON PKWY",2,2017-12-02,2019-12-17,37219,47
"5TH AV S / BROADWAY",2,2016-03-15,2017-03-31,37203,33.5
"5TH AV S / KOREAN VETERANS BLVD",2,2016-07-15,2016-07-28,37203,57
"600 12TH AV S",2,2019-10-28,2020-08-19,37203,59
"600 ERMAC DR",2,2018-04-12,2020-12-22,37214,30.5
"600 SHELBY AVE",2,2016-09-02,2017-12-13,37206,43
"600 W TRINITY LN",2,2019-01-15,2019-02-03,37207,29
"6005 NEW YORK AV",2,2020-02-21,2020-09-18,37209,30
"601 4TH AVE S",2,2017-12-13,2018-02-23,37210,15
"601 N DUPONT AV",2,2019-07-27,2020-10-08,37115,47
"6012 CHARLOTTE PIKE",2,2018-05-03,2019-03-16,37209,40
"602 E OLD HICKORY BLVD",2,2020-07-26,2020-09-26,37115,41
"603 GALAXIE DR",2,2018-08-01,2020-05-08,37209,71
"6049 FIRELIGHT TRL",2,2018-06-17,2018-06-23,37013,64.5
"605 8TH AV S",2,2020-02-15,2020-07-11,37203,NA
"605 BELL TRACE CIR",2,2017-01-17,2020-10-20,37013,35.5
"606 N DUPONT AVE",2,2018-01-09,2019-04-07,37115,34
"607 SWINGING BRIDGE RD",2,2018-08-25,2019-02-22,37138,42
"609 BETTY LOU DR",2,2018-12-04,2020-03-04,37115,52
"609 VANOKE DR",2,2018-11-25,2020-07-24,37115,54.5
"610 GALLATIN PKE S",2,2017-02-06,2020-05-18,37115,35
"6105 MORROW RD",2,2017-09-05,2019-09-02,37209,18.5
"6108 HENRY FORD DR",2,2017-01-22,2017-09-06,37209,40
"611 ELAINE DR",2,2019-02-28,2019-12-31,37211,25
"611 LANE CT",2,2020-02-28,2020-10-30,37207,45
"6112 PENNSYLVANIA AVE",2,2016-03-18,2018-06-29,37209,40
"612 RUSSELL ST",2,2016-04-02,2016-04-18,37206,31
"612 S 8TH ST",2,2018-10-28,2020-05-31,37206,40.5
"6120 HENRY FORD DR",2,2017-01-25,2020-04-01,37209,40.5
"613 27TH AV N",2,2020-04-14,2020-04-15,37209,46
"6132 BEALS LN",2,2016-10-27,2016-11-05,37218,44
"6133 OBRIEN AV",2,2020-07-29,2020-11-05,37209,22.5
"615 CHARLES E DAVIS BLVD",2,2019-01-05,2020-10-07,37210,35.5
"615 DAVIDSON ST",2,2019-05-29,2020-09-17,37213,30
"616 TEMPLEWOOD DR",2,2019-09-18,2019-10-09,37214,53
"617 MILLWOOD DR",2,2017-07-15,2020-05-30,37217,32
"617 OLD HICKORY BLVD",2,2019-10-22,2020-05-13,37209,29
"619 JAMES AVE",2,2016-01-31,2018-04-25,37209,31
"619 MILLWOOD DR",2,2016-11-12,2020-02-10,37217,38
"620 ANDERSON LN",2,2016-10-08,2020-07-05,37115,31.5
"620 COPPER RIDGE TRL",2,2019-09-08,2020-01-14,37013,18
"6206 LICKTON PIKE",2,2017-03-18,2017-03-28,37072,26
"621 DEW ST",2,2016-10-11,2017-10-07,37206,42.5
"621 VANOKE DR",2,2016-03-10,2016-04-12,37115,79
"622 MCGAVOCK PIKE",2,2017-08-03,2017-09-24,37214,30.5
"625 SMITH AV",2,2020-08-12,2020-12-09,37204,62
"626 OLD HICKORY BLVD",2,2017-06-29,2020-07-18,37209,34.5
"627 GALLATIN PKE S",2,2019-08-03,2020-04-01,37115,34.5
"627 NASHUA LN",2,2016-11-09,2017-07-29,37209,36.5
"628 PACES FERRY DR",2,2020-06-04,2020-12-17,37214,58.5
"629 LONGHUNTER CT",2,2019-04-11,2020-09-01,37217,39
"630 LENORE ST",2,2019-08-15,2020-07-17,37206,30.5
"6302 CHARLOTTE PKE",2,2020-04-01,2020-04-09,37209,30.5
"6306 FRANKLIN DR",2,2018-10-04,2020-07-17,37209,53
"631 DICKERSON PIKE",2,2017-03-11,2018-02-03,37207,65
"631 RICHARDS RD",2,2017-02-27,2019-11-06,37013,12.5
"6315 PETTUS RD",2,2017-02-20,2019-07-07,37013,25.5
"6319 THUNDERBIRD DR",2,2016-03-23,2019-02-03,37209,54
"6323 ALAMO PL",2,2018-06-24,2020-08-21,37209,38.5
"634 NEILL AVE",2,2017-06-24,2017-12-28,37206,69.5
"6340 NOLENSVILLE PIKE",2,2017-09-15,2018-01-01,37211,40
"635 S 7TH ST",2,2019-10-28,2020-05-16,37206,29
"6353 N NEW HOPE RD",2,2018-01-21,2020-11-07,37076,51
"639 JAMES AV",2,2019-12-29,2020-02-28,37209,37
"641 JAMES AVE",2,2016-12-21,2018-07-06,37209,26
"6426 HENRY FORD DR",2,2016-06-06,2016-08-16,37209,32
"6428 CLOVERBROOK DR",2,2020-09-01,2020-11-28,37027,19
"644 DRY CREEK RD",2,2020-02-24,2020-09-02,37072,52
"644 GLASTONBURY RD",2,2016-01-19,2016-10-15,37217,45
"644 W GREEN LN",2,2018-04-21,2020-05-01,37207,49.5
"645 E OLD HICKORY BLVD",2,2018-12-21,2020-08-22,37115,18
"646 W GREEN LN",2,2019-12-28,2020-12-02,37207,39.5
"650 GALLATIN PKE S",2,2020-01-03,2020-06-09,37115,49.5
"6509 WINDYHILL CT",2,2018-05-06,2018-09-04,37027,53.5
"6520 COUGAR DR",2,2020-07-22,2020-09-21,37209,29
"6532 CLARKSVILLE PKE",2,2020-08-01,2020-11-29,37080,47
"6536 THUNDERBIRD DR",2,2016-07-10,2019-11-18,37209,25
"654 WADE CIR",2,2016-03-07,2019-04-22,37072,34
"655 COLICE JEANNE RD",2,2016-02-23,2016-04-19,37221,13
"6553 CLARKSVILLE PIKE",2,2017-05-11,2017-05-20,37080,36
"6565 PREMIER DR",2,2017-11-28,2018-11-04,37209,24
"66 ELBERTA ST",2,2020-04-13,2020-11-08,37210,34.5
"660 E OLD HICKORY BLVD",2,2020-04-30,2020-12-22,37115,44
"660 MYATT DR",2,2018-09-27,2020-10-09,37115,50
"6602 CHARLOTTE PIKE",2,2016-09-03,2017-03-17,37209,22
"6670 CHARLOTTE PKE",2,2020-02-10,2020-03-09,37209,27
"6690 NOLENSVILLE PIKE",2,2016-10-17,2017-03-24,37013,59.5
"67 DONELSON ST",2,2018-09-03,2020-03-08,37210,63
"67 JONELL DR",2,2020-02-15,2020-04-18,37210,35
"67 UNIVERSITY CT",2,2018-07-15,2019-03-13,37210,31.5
"6701 AUTUMN OAKS DR",2,2019-05-15,2020-03-10,37013,35.5
"6707 HIGHWAY 100",2,2016-11-22,2016-11-29,37221,34
"6735 COLD STREAM DR",2,2016-07-18,2016-09-06,37221,65
"675 WESTBORO DR",2,2016-10-03,2019-11-28,37209,42
"6820 HIGHWAY 70 S",2,2019-09-30,2020-12-29,37221,34.5
"685 WESTBORO DR",2,2017-09-13,2017-09-15,37209,37
"6931 CHARLOTTE PIKE",2,2018-09-11,2018-11-30,37209,29.5
"6931 CHARLOTTE PKE",2,2019-11-05,2020-05-11,37209,39
"694 LEWIS ST",2,2017-02-24,2017-12-01,37210,33.5
"6941 CHARLOTTE PKE",2,2019-09-02,2020-10-15,37209,27.5
"695 GRASSMERE PARK",2,2016-07-29,2017-06-29,37211,44.5
"6TH AV N / DR MARTIN L KING JR BLVD",2,2020-01-03,2020-10-25,37219,48
"6TH AV S / MULBERRY ST",2,2019-04-04,2020-07-13,37203,36.5
"700 BROADWAY",2,2016-04-08,2020-01-30,37203,14.5
"700 NORWOOD DR",2,2017-11-11,2019-04-04,37204,23
"700 WOODLAND ST",2,2017-08-25,2018-08-31,37206,32
"7004 S HAMPTON BLVD",2,2020-02-22,2020-11-09,37013,39
"701 MYATT DR",2,2018-10-13,2019-08-01,37115,48.5
"701 ROCKY MOUNTAIN CT",2,2017-08-25,2018-03-14,37013,25.5
"703 32ND AV N",2,2019-09-10,2020-01-17,37209,34
"703 32ND AVE N",2,2016-08-10,2019-03-23,37209,30
"7034 CHARLOTTE PIKE",2,2019-02-07,2019-04-30,37209,40
"7040 HIGHWAY 70 S",2,2018-08-29,2019-05-26,37221,44
"705 CERRO VISTA DR",2,2019-09-18,2020-05-29,37072,59
"705 MAIN ST",2,2018-03-22,2020-01-29,37206,29
"706 JONES PARK CT",2,2017-04-06,2019-07-29,37207,34.5
"707 MCPHERSON DR",2,2017-02-18,2020-09-21,37221,59.5
"707 STEWARTS FERRY PIKE",2,2017-12-05,2018-01-17,37214,27
"709 SPENCE LN",2,2016-01-18,2017-01-29,37217,30
"71 HERMITAGE AV",2,2020-09-16,2020-10-31,37210,50.5
"710 JAMES ROBERTSON PKWY",2,2016-09-24,2020-02-19,37203,34
"710 MURFREESBORO PIKE",2,2017-06-24,2017-08-19,37210,33.5
"710 OLD HICKORY BLVD",2,2018-02-28,2019-12-22,37027,27
"7100 HIGHWAY 70 S",2,2019-10-23,2020-11-06,37221,24.5
"7101 HIGHWAY 70 S",2,2017-02-15,2018-12-01,37221,29.5
"7102 CHARLOTTE PIKE",2,2018-05-26,2018-12-17,37209,26
"711 GALLATIN AV",2,2020-01-31,2020-11-24,37206,43
"711 MARGARET ROBERTSON DR",2,2018-07-07,2019-05-28,37076,46.5
"711 UNION ST",2,2016-12-11,2020-12-17,37203,27.5
"7114 CENTENNIAL BLVD",2,2018-05-25,2020-12-15,37209,35
"7114 HIGHWAY 70 S",2,2019-09-09,2020-10-18,37221,35.5
"7116 HIGHWAY 70 S",2,2017-12-05,2020-11-01,37221,29.5
"712 GROVES PARK RD",2,2018-06-22,2018-06-24,37206,26
"712 MAIN ST",2,2019-05-21,2020-11-29,37206,46.5
"714 DUE WEST AV N",2,2020-06-09,2020-11-08,37115,37
"714 MAPLE PL",2,2016-10-08,2020-07-30,37216,29
"714 MAYLENE DR",2,2018-03-28,2020-05-23,37115,38
"714 SPENCE LN",2,2017-03-01,2019-10-13,37217,49
"715 29TH AV N",2,2019-11-05,2020-07-15,37209,64
"715 49TH AV N",2,2019-07-20,2020-04-25,37209,34.5
"715 MASSMAN DR",2,2016-01-06,2020-04-03,37210,40.5
"715 PORTER RD",2,2019-07-06,2020-07-21,37206,31.5
"7176 LEGACY DR",2,2018-09-30,2018-12-15,37013,41.5
"718 THOMPSON LN",2,2018-08-21,2020-09-01,37204,25
"7190 CABOT DR",2,2020-07-24,2020-07-24,37209,29
"720 CRAIGHEAD ST",2,2019-05-14,2020-02-09,37204,42
"7200 CENTENNIAL BLVD",2,2019-06-15,2019-08-31,37209,48.5
"7201 WHITES CREEK PKE",2,2019-12-09,2020-10-21,37080,35.5
"7219 ALTHORP WAY",2,2016-02-01,2016-03-31,37013,21
"724 WILDVIEW DR",2,2017-02-17,2019-04-09,37211,30
"725 TROY DR",2,2016-10-14,2018-05-05,37207,41
"7256 RIVER BEND RD",2,2018-03-18,2019-07-15,37221,40
"726 LENORE ST",2,2016-05-10,2017-06-27,37206,48.5
"7261 WHITES CREEK PKE",2,2019-09-18,2021-01-01,37080,29.5
"727 THOMPSON LN",2,2017-07-16,2019-11-02,37204,46.5
"7277 CHARLOTTE PIKE",2,2016-08-27,2017-02-01,37209,25
"728 REEVES RD",2,2017-03-11,2020-09-21,37013,58
"73 MAURY ST",2,2018-08-16,2020-10-15,37210,32.5
"73 SCOBEY DR",2,2017-09-27,2017-12-11,37210,55.5
"730 1ST AV N",2,2019-10-01,2020-08-07,37201,30
"7323 RIVER ROAD PIKE",2,2016-09-11,2018-11-22,37209,58.5
"735 LINDEN GRN",2,2018-10-08,2018-12-18,37076,44.5
"735 MYATT DR",2,2017-02-01,2020-08-29,37115,51
"736 HUNTINGTON PKWY",2,2017-01-03,2017-03-18,37211,38
"741 MURFREESBORO PIKE",2,2016-07-29,2018-04-25,37210,34
"745 MOORMANS ARM RD",2,2016-07-04,2019-09-29,37207,29
"7452 HIGHWAY 70 S",2,2019-11-03,2020-02-23,37221,62
"749 STONE HEDGE DR",2,2019-02-24,2020-08-11,37138,15.5
"7534 OLD HICKORY BLVD",2,2017-07-18,2020-06-04,37189,43.5
"7541 OLD HICKORY BLVD",2,2018-05-17,2020-09-07,37189,46.5
"7601 HIGHWAY 70 S",2,2016-08-26,2017-11-29,37221,30.5
"761 ROYCROFT PL",2,2020-08-11,2020-09-06,37203,33.5
"7635 BIDWELL RD",2,2017-06-28,2019-10-28,37080,25
"7642 HIGHWAY 70 S",2,2016-11-11,2017-11-02,37221,37
"7665 HIGHWAY 70 S",2,2016-11-18,2020-05-20,37221,27.5
"771 HARPETH TRACE DR",2,2017-08-14,2017-10-04,37205,36
"7721 HIGHWAY 70 S",2,2018-04-22,2019-09-22,37221,43.5
"7725 HIGHWAY 70 S",2,2019-09-18,2020-10-18,37221,33.5
"7740 GREENBRIER RD",2,2018-06-14,2019-10-16,37080,78.5
"7815 COLEY DAVIS RD",2,2016-10-09,2020-08-13,37221,46.5
"782 OLD HICKORY BLVD",2,2017-08-02,2020-11-24,37027,38
"7905 RAINEY DR",2,2019-12-10,2020-03-05,37013,42
"7909 MEADOW VIEW DR",2,2017-01-31,2018-07-27,37221,41
"796 RIVERGATE PKWY",2,2017-11-16,2019-10-07,37072,33.5
"7TH AV S / DREXEL ST",2,2018-03-01,2019-02-01,37203,50.5
"800 CONFERENCE DR",2,2019-06-05,2020-06-02,37072,44
"801 12TH AV S",2,2019-09-26,2020-09-14,37203,41.5
"801 GALLATIN AVE",2,2016-11-26,2018-05-25,37206,36
"801 N 5TH ST",2,2016-10-28,2017-09-20,37207,60.5
"8020 MCCRORY LN",2,2019-07-21,2020-09-17,37221,35
"803 13TH ST",2,2018-01-13,2018-02-24,37138,26
"803 PATRICIA DR",2,2019-10-20,2020-03-08,37217,32.5
"807 BROOKS AVE",2,2018-08-30,2019-06-23,37115,54
